Date,Close,High,Low,Open,Volume
2020-05-22,77.26067352294922,77.34304783651851,76.40300024409417,76.50475370458611,81803200
2020-05-26,76.73734283447266,78.55686050645615,76.68161577577496,78.37757568234818,125522000
2020-05-27,77.07169342041016,77.21706291080646,75.85545038481993,76.59440888025136,112945200
2020-05-28,77.10559844970703,78.36303205284943,76.4708261278027,76.7470214416537,133560800
2020-05-29,77.0304946899414,77.80821132778638,76.67434283627068,77.34788086093664,153532400
2020-06-01,77.97782135009766,78.09896135300481,76.8536385740957,76.98447184749915,80791200
2020-06-02,78.33879852294922,78.36302799682535,77.27034305104888,77.71129433668344,87642800
2020-06-03,78.77008819580078,79.0317547887438,78.08685668442773,78.65864144374004,104491200
2020-06-04,78.09168243408203,78.89120338502829,77.71856920653472,78.59320375117642,87560400
2020-06-05,80.31583404541016,80.37640405600247,78.3121807567844,78.3412531788607,137250400
2020-06-08,80.79069519042969,80.82461794300563,79.30309967941871,80.01297837924804,95654400
2020-06-09,83.3418960571289,83.7343884798814,80.43938634656227,80.47088393003234,147712400
2020-06-10,85.48607635498047,85.95367499163955,83.8506863159115,84.28921253488384,166651600
2020-06-11,81.3818588256836,85.05482488773967,81.28010535582771,84.63083484447448,201662400
2020-06-12,82.08444213867188,84.26496163650457,80.97480324748997,83.51874266162812,200146000
2020-06-15,83.09961700439453,83.75135081292053,80.5774812512651,80.73981210877636,138808800
2020-06-16,85.30192565917969,85.57328542706455,83.51874869015089,85.1517132659384,165428800
2020-06-17,85.1832275390625,86.10631378252053,85.06208753447432,86.04574378022643,114406400
2020-06-18,85.21714782714844,85.6338697266432,84.60902265567091,85.13961645194037,96820400
2020-06-19,84.73016357421875,86.38735791979117,83.62294217777347,85.92218445110363,264476000
2020-06-22,86.94705963134766,87.09000400527366,85.07665693504154,85.12269074624845,135445200
2020-06-23,88.80289459228516,90.22023417459731,87.77077935086206,88.18992644325299,212155600
2020-06-24,87.2353286743164,89.35043555341034,86.86221543627708,88.4321923624518,192623200
2020-06-25,88.39341735839844,88.43218303821882,86.63204475800701,87.39038219556151,137522400
2020-06-26,85.67748260498047,88.50973656249651,85.52968795154212,88.2892608623175,205256800
2020-06-29,87.65206909179688,87.74656185266537,85.10812877290344,85.58542072848591,130646000
2020-06-30,88.38372802734375,88.66962400453063,87.22078715611465,87.24016629998945,140223200
2020-07-01,88.21656036376953,89.00397030229519,88.16810880383152,88.46126551068063,110737200
2020-07-02,88.21656036376953,89.75746488824406,88.10269587070599,89.12269252080957,114041600
2020-07-06,90.57636260986328,91.04396114826625,89.61208572768216,89.64358330482388,118655600
2020-07-07,90.29533386230469,91.7320524889195,90.18388713248098,90.95433575857336,112424400
2020-07-08,92.3983154296875,92.42981301031341,91.18449035546323,91.27171499364255,117092000
2020-07-09,92.79566955566406,93.34321735378231,91.74901813164107,93.28991545550893,125642800
2020-07-10,92.95797729492188,93.01612951561695,91.78050018746696,92.39104305128085,90257200
2020-07-13,92.52918243408203,96.8684193756537,92.31597478944363,94.26148345606758,191649200
2020-07-14,94.06036376953125,94.25175963929699,90.97856198164641,91.91133403395911,170989200
2020-07-15,94.70726013183594,96.18274459430761,93.51039621887803,95.9331964647362,153198000
2020-07-16,93.54187774658203,94.39712579079603,92.94344589283693,93.58064343111674,110577600
2020-07-17,93.3529052734375,94.14758336972574,92.8804563206502,93.99252801605422,92186800
2020-07-20,95.32022857666016,95.45832996558929,93.09609971897889,93.4401406081673,90318000
2020-07-21,94.00464630126953,96.185166447433,93.75509818029391,96.11006023390243,103433200
2020-07-22,94.26870727539062,94.94951336084341,93.61939876725305,93.70661600246667,89001600
2020-07-23,89.97794342041016,94.0797418561393,89.16872914510222,94.00221048521436,197004400
2020-07-24,89.75505065917969,90.09909152751315,86.39220292894763,88.177812817912,185438800
2020-07-27,91.88225555419922,91.97432312790853,90.59333170366311,90.81622514062431,121214000
2020-07-28,90.37286376953125,91.63029754160469,90.36801343757494,91.45343048257014,103625600
2020-07-29,92.10516357421875,92.28929873601002,90.81865739523712,90.85499791564365,90329200
2020-07-30,93.21965026855469,93.32382888856975,90.87195660039106,91.27898520449537,158130000
2020-07-31,102.97869110107422,103.12890351490226,97.7115189842411,99.7079111699714,374336800
2020-08-03,105.57352447509766,108.19014587634089,104.56079571075499,104.85879541958222,308151200
2020-08-04,106.27853393554688,107.36879381499179,105.0404794276689,105.76247640960193,173071600
2020-08-05,106.66376495361328,106.98357631299436,105.53473931977294,105.99992015103618,121776800
2020-08-06,110.38518524169922,110.87943850296628,106.40695185464003,106.99569046941184,202428800
2020-08-07,107.8755111694336,110.36335897935025,107.0794001665455,109.9070500983417,198045600
2020-08-10,109.44345092773438,110.46043507725163,106.7954093213871,109.31966296937568,212403600
2020-08-11,106.18860626220703,109.20557448641424,105.92889749318043,108.70800797992307,187902400
2020-08-12,109.71770477294922,109.97498398938008,107.08422600127558,107.2783964791796,165598000
2020-08-13,111.65946197509766,112.66188375277733,110.60849386446708,111.09635710424106,210082000
2020-08-14,111.55992889404297,111.64973292886683,109.75168569136507,111.48468727529169,165565200
2020-08-17,111.2686767578125,112.70556367842538,110.64247058340116,112.68129051352851,119561600
2020-08-18,112.19583129882812,112.6205856628583,110.68613263439002,111.02108297516577,105633600
2020-08-19,112.33661651611328,113.74923011045664,112.24196081309763,112.60360648521876,145538000
2020-08-20,114.82933044433594,114.94340764743272,112.3608970952543,112.37788905057565,126907200
2020-08-21,120.74676513671875,121.22976923366335,115.77592204362502,115.78805492165831,338054800
2020-08-24,122.1909408569336,125.03316047656546,120.32687724435412,124.94820069131609,345937600
2020-08-25,121.18851470947266,121.53317587987507,119.46765321039159,121.06473415847236,211495600
2020-08-26,122.83656311035156,123.29287194891076,121.43851175938384,122.50404222890556,163022400
2020-08-27,121.36813354492188,123.77102883487844,120.22493186903937,123.43850794155522,155552400
2020-08-28,121.1715087890625,122.75887130249573,120.94820607750371,122.34139811689965,187630000
2020-08-31,125.28067779541016,127.18358373444218,122.3292484774024,123.86322019633764,225702700
2020-09-01,130.27096557617188,130.87291336835037,126.72730590113318,128.89233580510103,151948100
2020-09-02,127.57190704345703,133.96021313880112,123.30009853183502,133.5815756335176,200119000
2020-09-03,117.35842895507812,125.08653127360425,116.9895020715435,123.21276461682936,257599600
2020-09-04,117.43612670898438,120.0963014671478,107.65949171335286,116.57205526483132,332607200
2020-09-08,109.53324890136719,115.52349838716887,109.39732807142673,110.63032628792358,231366600
2020-09-09,113.90216064453125,115.66913897859283,111.90217621343139,113.84391097205425,176940500
2020-09-10,110.18372344970703,116.98950502781075,109.22256693467808,116.85358420375128,182274400
2020-09-11,108.73712921142578,111.8730336076421,106.79539476122176,111.2322576836528,180860300
2020-09-14,111.99925231933594,112.55264638404466,109.51383440164483,111.37789783991316,140150100
2020-09-15,112.17400360107422,115.36815776085928,110.30022950147779,114.88272413305843,184642000
2020-09-16,108.86333465576172,112.6205933237319,108.77596016463926,111.8730288513231,154679000
2020-09-17,107.12550354003906,108.93131746592069,105.5429923714999,106.52357050283204,178011000
2020-09-18,103.72747039794922,107.64977561825025,102.99931984136902,107.183763410032,287104900
2020-09-21,106.8730697631836,106.97986575435861,100.0964130289504,101.49446425369291,195713800
2020-09-22,108.55267333984375,109.5720869949024,105.97988085188311,109.3973305799532,183055400
2020-09-23,103.99929809570312,108.84392339466623,103.65948864684648,108.36820053624751,150718700
2020-09-24,105.06725311279297,107.03811241012444,101.94105943821374,102.10610509006938,167743300
2020-09-25,109.00897979736328,109.16432212155291,104.53328092968297,105.27114215532431,149981400
2020-09-28,111.61089324951172,111.96040603666982,109.49440244155606,111.65943957272272,137672400
2020-09-29,110.76625061035156,111.9507099432901,110.26140285567331,111.21285610238571,99382200
2020-09-30,112.4361343383789,113.84389630124348,110.30994008853341,110.47498574403602,142675200
2020-10-01,113.3875961303711,114.29050304173128,112.45556438431055,114.2128318777771,116120400
2020-10-02,109.7274169921875,112.00896103141628,108.95072761058432,109.60120691204848,144712000
2020-10-05,113.10604095458984,113.25167253166546,110.24198536966455,110.59149819179417,106243800
2020-10-06,109.86334228515625,112.73710847512729,108.97984952644627,112.32933859803765,161498200
2020-10-07,111.72740936279297,112.18371817362878,110.80508099423795,111.28081129884058,96849000
2020-10-08,111.62059783935547,113.0089381653486,111.25166358040926,112.86330661087659,83477200
2020-10-09,113.5623550415039,113.59147987684435,111.57207401243367,111.92158685077898,100506900
2020-10-12,120.77591705322266,121.5331925091267,115.80507284543683,116.56234830134088,240226800
2020-10-13,117.57202911376953,121.73705073964729,116.16427448485399,121.62054399652054,262330500
2020-10-14,117.65940856933594,119.4458008172495,116.1351472290792,117.47494141501437,150712000
2020-10-15,117.19338989257812,117.66911279151616,114.70797199610067,115.26136605608602,112559200
2020-10-16,115.55262756347656,118.0089281560019,115.34874631090426,117.74678982617324,115393800
2020-10-19,112.60121154785156,116.91185804404176,112.29053425617,116.46525990019522,120639300
2020-10-20,114.08660888671875,115.51378488263892,112.26137377590751,112.81476779400624,124423700
2020-10-21,113.46526336669922,115.25165563302974,113.05749347361974,113.27108546353527,89946000
2020-10-22,112.37789916992188,114.60118635769001,111.25168945435153,114.02837075211397,101988000
2020-10-23,111.68856811523438,113.15457972080071,110.95070693925585,112.99923740706663,82572600
2020-10-26,111.69830322265625,113.15460439944638,109.59151522414707,110.68860018455938,111850700
2020-10-27,113.20313262939453,113.86332273009963,111.20314823922772,112.12546926784462,92276800
2020-10-28,107.96045684814453,112.06722939685507,107.86337158513633,111.69830243457162,143937800
2020-10-29,111.96041107177734,113.52350793821675,108.9313025825577,109.09635564462052,146129200
2020-10-30,105.6886215209961,108.72743369464578,104.58183332192213,107.82452675254544,190272600
2020-11-02,105.60122680664062,107.45558679697702,104.19347226654686,105.93132552110745,122866900
2020-11-03,107.22257995605469,108.24198610997585,105.56239787070092,106.4653046968192,107624400
2020-11-04,111.60118865966797,112.22254311397377,109.07693526315951,110.81478854874675,138235500
2020-11-05,115.5623550415039,116.13517070681972,113.46528513491958,114.51381638464622,126387100
2020-11-06,115.43106079101562,115.92705207680842,112.94134718075708,115.07121742885344,114457900
2020-11-09,113.12612915039062,118.64044265473571,112.86354597300208,117.1913565886007,154515300
2020-11-10,112.78572082519531,114.36123445028848,110.99623930767311,112.37725487942362,138023400
2020-11-11,116.20906829833984,116.34522361614252,113.24281896631516,113.97222563450443,112295000
2020-11-12,115.936767578125,117.22052312713384,115.31434109496367,116.33551348572685,103162300
2020-11-13,115.98538208007812,116.38412051420482,114.63354904794981,116.16043996869443,81581900
2020-11-16,116.99683380126953,117.66788289766848,114.90586651270257,115.65472076865481,91183000
2020-11-17,116.11183166503906,117.35668469756249,115.69363815380922,116.26744200405916,74271000
2020-11-18,114.7891616821289,116.53001321672764,114.75998660153422,115.35323797332128,76322100
2020-11-19,115.38241577148438,115.7908817492475,113.60266161420516,114.36124340716778,74113000
2020-11-20,114.11811065673828,115.50884645150772,114.0694879933699,115.3824186228592,73604300
2020-11-23,110.72394561767578,114.39043445067523,110.6266928661709,113.96251344016258,127959300
2020-11-24,112.0076904296875,112.66901946402936,109.49852961528087,110.78229252304031,113874200
2020-11-25,112.84406280517578,113.5442943299849,112.00767597497685,112.37724673524147,76499200
2020-11-27,113.38870239257812,114.26399194036229,113.02886649286769,113.36925481147574,46691300
2020-11-30,115.78117370605469,117.6484533013128,113.60267342501068,113.75828376790362,169410200
2020-12-01,119.35039520263672,120.07980194572332,116.71480639467286,117.68734871878834,127728200
2020-12-02,119.70051574707031,119.98255392256038,117.57064559900594,118.66961579736986,89004200
2020-12-03,119.5643539428711,120.38128592155832,118.85439479194712,120.12842284343223,78967600
2020-12-04,118.89330291748047,119.48655434771668,118.18334373345853,119.23369125780223,78260400
2020-12-07,120.35211944580078,121.14960390007961,118.89330587676078,118.95165604515132,86712000
2020-12-08,120.96481323242188,121.54834457068203,119.71023272701726,120.95509315138429,82225500
2020-12-09,118.43621063232422,122.49171060296122,117.67762875809393,121.11070219500817,115089200
2020-12-10,119.85611724853516,120.4688236783502,116.85096494578069,117.19135328461722,81312200
2020-12-11,119.04890441894531,119.38929273400028,117.23997517904313,119.0683519998447,86939800
2020-12-14,118.43621063232422,119.96310188222377,118.20280253715556,119.23369509240086,79184500
2020-12-15,124.36871337890625,124.38816838110739,120.7216795566684,120.9259125603246,157243700
2020-12-16,124.30062103271484,124.84524231148528,123.08494323552482,123.91161007354079,98208600
2020-12-17,125.16619110107422,126.02203307421959,124.52430962121518,125.3606965932024,94359800
2020-12-18,123.1822280883789,125.55523399855811,122.65705428432727,125.41907865157175,192541500
2020-12-21,124.70909118652344,124.78689634893868,120.06034032088816,121.5872313887212,121251600
2020-12-22,128.2588653564453,130.71939584455194,126.09008564573021,127.99627481697722,168904800
2020-12-23,127.36414337158203,128.79376686890285,127.18907804467862,128.53119113827395,88223700
2020-12-24,128.34642028808594,129.79551379030826,127.5003131582361,127.71427367104259,54930100
2020-12-28,132.93679809570312,133.56894460120503,129.8441061270866,130.31093707619408,124486200
2020-12-29,131.16676330566406,134.979126993658,130.65131712079605,134.2594552546887,121047300
2020-12-30,130.04837036132812,132.25604575507535,129.7371496715403,131.85729981121693,96452100
2020-12-31,129.046630859375,131.04034539862676,128.10326370918978,130.39846396533886,99116600
2021-01-04,125.85672760009766,129.94140310336348,123.2794885092681,129.85387784053697,143301900
2021-01-05,127.41278076171875,128.12274743338224,124.90361946526627,125.35099552083753,97664900
2021-01-06,123.12385559082031,127.45167334436817,122.90989509434218,124.21310565475042,155088000
2021-01-07,127.3251953125,128.01570665362962,124.3492192030217,124.83549019711458,109578200
2021-01-08,128.42422485351562,128.98830121735807,126.65419059044255,128.79378086858412,105158200
2021-01-11,125.43850708007812,126.59583484109754,124.97169091120101,125.64274750135974,100384500
2021-01-12,125.26344299316406,126.12900498980764,123.3767086805256,124.97167735433455,91951100
2021-01-13,127.29608917236328,127.8407106062961,124.96199307270233,125.22456886703496,88636800
2021-01-14,125.37042999267578,127.40303981441828,125.22453974548624,127.20853432464988,90221800
2021-01-15,123.6490249633789,126.64445696844105,123.51286963768597,125.2439937099894,111598500
2021-01-19,124.320068359375,125.17591022451418,123.45450641479232,124.27143828252557,90757300
2021-01-20,128.40475463867188,128.85213061210496,125.02031169638846,125.12729193961263,104319500
2021-01-21,133.1118621826172,135.83498363825382,129.9219245699571,130.12616498605254,120150900
2021-01-22,135.25144958496094,136.0100313065284,131.31265074462775,132.53804856258682,114459400
2021-01-25,138.99574279785156,141.10615779384105,132.79091821695442,139.14163304575837,157611700
2021-01-26,139.22918701171875,140.33788486135856,137.48832763704507,139.6571080834781,98390600
2021-01-27,138.15936279296875,140.33786298237393,136.5546738638665,139.49174105337266,140843800
2021-01-28,133.32579040527344,138.0912555090123,132.94649958704122,135.68907538027003,142621100
2021-01-29,128.3367156982422,132.98546769252428,126.63476631172155,132.1004504499765,177523800
2021-02-01,130.45681762695312,131.66277536673383,127.3349504556567,130.07752674070377,106239800
2021-02-02,131.28347778320312,132.56722577893618,130.9139069960329,132.00314951845078,83305400
2021-02-03,130.26231384277344,132.0420679752551,129.9413731133275,132.0323330550851,89880900
2021-02-04,133.61761474609375,133.62733482885022,130.89449275235532,132.55754697261725,84183100
2021-02-05,133.20361328125,133.84645384942093,132.32702331519238,133.77828189570104,75693800
2021-02-08,133.3497314453125,133.39843419416206,131.411474992241,132.49261062393538,71297200
2021-02-09,132.4730987548828,134.29448011812482,132.31727079805114,133.06723649739686,76774200
2021-02-10,131.8692626953125,133.42766158836056,130.90500170826476,132.93091432442992,73046600
2021-02-11,131.61599731445312,132.84322611365104,130.2913630347836,132.3659630385237,64280000
2021-02-12,131.84976196289062,132.00560480490336,130.2134567077312,130.85629728454018,60145100
2021-02-16,129.72647094726562,132.47313069680968,129.33686380627134,131.96666370650627,80576300
2021-02-17,127.43754577636719,128.78166409146453,126.103176926271,127.83688742969167,97918500
2021-02-18,126.33695983886719,126.61941198787154,124.09676726976038,125.84021263400942,96856700
2021-02-19,126.49279022216797,127.31095773335569,125.45062277040475,126.85317866159306,87668800
2021-02-22,122.72344207763672,126.34670679460257,122.33384236261952,124.68116782712916,103916400
2021-02-23,122.58708190917969,123.4149766498793,115.31133387912055,120.54169271715817,158273000
2021-02-24,122.09033966064453,122.29487783267318,119.05147832650884,121.69100535268275,111039900
2021-02-25,117.84371948242188,123.17147632846172,117.40542445743719,121.43776543888308,148199500
2021-02-26,118.1067123413086,121.60335309106918,118.04826755034811,119.40212088348072,164560400
2021-03-01,124.4668960571289,124.60325484384613,119.5969181572381,120.53195302229754,116307900
2021-03-02,121.86631774902344,125.37270000855568,121.75917765120198,125.07076378614747,102260900
2021-03-03,118.88587951660156,122.4409643135904,118.6715993335673,121.56436694253905,112966300
2021-03-04,117.006103515625,120.38586986301316,115.53537532437929,118.58397926186606,178155000
2021-03-05,118.26253509521484,118.7690169305712,114.5126538027712,117.83398211644732,153766600
2021-03-08,113.33412170410156,117.85346041822143,113.18802088680535,117.78528102761602,154376600
2021-03-09,117.94112396240234,118.88590088596752,115.70093853482196,115.93469539878758,129525800
2021-03-10,116.86000061035156,118.99304601715157,116.34377667711071,118.52553226949556,111943300
2021-03-11,118.78850555419922,120.00600008566362,118.1067115889779,119.35342480023796,103026500
2021-03-12,117.8826675415039,118.01902630934984,116.06130081484937,117.26905308619719,88105100
2021-03-15,120.76570892333984,120.77545095974142,117.28854502762586,118.25280599447676,92403800
2021-03-16,122.30461883544922,123.91171295180644,121.47672411823375,122.43123557963636,115227900
2021-03-17,121.51567840576172,122.58707194968112,119.15860369194408,120.82414250531377,111932600
2021-03-18,117.39569091796875,119.97678079779097,117.19115272943903,119.68457913932171,121229700
2021-03-19,116.86971282958984,118.27226866588653,116.56777661577428,116.78205680531912,185549500
2021-03-22,120.18132019042969,120.64884136246526,117.13271654370864,117.20089594056832,111912300
2021-03-23,119.35340881347656,121.00919818208511,118.9638091293934,120.12286614601692,95467100
2021-03-24,116.96712493896484,119.70405755554833,116.94764829711929,119.62613612617307,88530500
2021-03-25,117.45413208007812,118.49631456122934,115.90548256064227,116.43144110431777,98844700
2021-03-26,118.05799102783203,118.32097396831911,115.82754049090362,117.22035432205121,94071200
2021-03-29,118.23331451416016,119.3923715504468,117.59048134086395,118.48655542775977,80819200
2021-03-30,116.78205871582031,117.26905645239088,115.76910253203405,116.98659687346046,85671900
2021-03-31,118.97357177734375,120.3079410804402,117.9995761138878,118.48657394561577,118323800
2021-04-01,119.80146026611328,120.9507753854183,119.30472042335516,120.44430093685868,75089100
2021-04-05,122.62603759765625,122.87927851383142,119.86962848939254,120.64882787870255,88651200
2021-04-06,122.92798614501953,123.82406033078875,122.3825509764638,123.21044576616356,80171300
2021-04-07,124.57404327392578,124.59351991699825,121.88581323910961,122.55787260556289,83466700
2021-04-08,126.97008514404297,126.99930382725644,125.17793655097103,125.59674758502777,88844600
2021-04-09,129.5414276123047,129.58038090088027,126.10322399320837,126.4246443564377,106686700
2021-04-12,127.82717895507812,129.3953123558948,127.23304108614778,129.07389204693322,91420000
2021-04-13,130.9342041015625,131.15823376064404,128.49921542278324,128.99596262492872,91266500
2021-04-14,128.59661865234375,131.48938634080065,128.2362450900617,131.43094899145666,87222800
2021-04-15,131.00238037109375,131.48937806764056,130.16474373855363,130.3400706375454,89347100
2021-04-16,130.67123413085938,131.16796646381349,129.81411337251544,130.80759290041487,84922400
