Date,Open,High,Low,Close,Volume
2020-06-24,2.344,2.4,2.232,2.4,235100
2020-06-25,2.4,2.5426,2.4,2.488,213683
2020-06-26,2.484,2.528,2.34,2.372,88413
2020-06-29,2.688,2.88,2.51,2.652,1400098
2020-06-30,2.652,2.652,2.52,2.568,292088
2020-07-01,2.56,2.68,2.532,2.68,247960
2020-07-02,2.688,2.78,2.592,2.604,171970
2020-07-06,2.668,2.88,2.64,2.876,258170
2020-07-07,2.872,3.1,2.864,2.964,292053
2020-07-08,2.908,2.956,2.784,2.8,137190
2020-07-09,2.788,2.858,2.74,2.8,138448
2020-07-10,2.78,3.2,2.768,3.132,517878
2020-07-13,3.2,3.64,3.188,3.436,911905
2020-07-14,3.78,3.92,3.564,3.832,1039915
2020-07-15,3.924,4.0,3.3054,3.452,1178763
2020-07-16,3.744,4.24,3.652,4.0,2463613
2020-07-17,4.088,4.744,4.036,4.536,2341095
2020-07-20,4.756,5.044,4.54,4.896,1917363
2020-07-21,4.756,4.792,3.97,4.64,1544578
2020-07-22,4.364,4.428,3.96,3.98,1047453
2020-07-23,4.136,4.2,3.472,3.52,1070328
2020-07-24,3.6,3.92,3.6,3.74,759513
2020-07-27,3.76,4.144,3.76,4.108,651678
2020-07-28,4.028,4.1,3.82,3.92,642623
2020-07-29,3.984,4.182,3.888,4.156,339405
2020-07-30,4.24,6.716,4.24,4.948,3993903
2020-07-31,6.5,12.17,5.9,6.99,29917270
2020-08-03,6.0,6.14,5.3,5.48,2648031
2020-08-04,5.75,5.88,5.38,5.62,1206590
2020-08-05,5.62,5.66,5.24,5.44,1133057
2020-08-06,5.22,5.33,4.9,5.25,933534
2020-08-07,5.5,5.53,5.06,5.18,516088
2020-08-10,5.2,5.25,4.9,5.04,677480
2020-08-11,4.98,4.98,4.5,4.59,974109
2020-08-12,4.57,4.59,4.33,4.52,577291
2020-08-13,4.58,4.93,4.33,4.91,706038
2020-08-14,4.7,4.7,4.3324,4.42,560916
2020-08-17,4.46,4.46,4.0101,4.05,409161
2020-08-18,4.65,4.65,4.18,4.3,2169967
2020-08-19,4.21,4.27,3.91,4.03,707409
2020-08-20,4.0,4.1199,3.93,4.09,319502
2020-08-21,4.12,4.14,3.62,3.91,810638
2020-08-24,4.07,4.21,3.79,3.9,542070
2020-08-25,3.82,4.01,3.78,4.01,295335
2020-08-26,3.88,3.98,3.81,3.97,226006
2020-08-27,3.92,3.92,3.55,3.67,321436
2020-08-28,3.66,3.735,3.57,3.68,269279
2020-08-31,3.68,3.69,3.5,3.53,236281
2020-09-01,3.55,3.59,3.21,3.36,494616
2020-09-02,3.65,3.655,3.32,3.41,478534
2020-09-03,3.45,3.6,3.3,3.45,406706
2020-09-04,3.39,3.4,3.01,3.22,236238
2020-09-08,3.22,3.33,3.11,3.22,178097
2020-09-09,3.27,3.4399,3.21,3.39,131052
2020-09-10,3.38,3.4,3.3,3.4,53227
2020-09-11,3.4,3.4,3.12,3.19,143598
2020-09-14,3.17,3.3,3.1,3.26,69048
2020-09-15,3.38,3.5271,3.35,3.43,248002
2020-09-16,3.78,3.93,3.55,3.72,814407
2020-09-17,3.9,3.91,3.595,3.71,409942
2020-09-18,3.61,4.0,3.55,3.93,593526
2020-09-21,3.8,3.8,3.51,3.62,270927
2020-09-22,3.6,3.78,3.41,3.44,165250
2020-09-23,3.39,3.45,2.94,3.01,267608
2020-09-24,3.16,3.23,3.02,3.14,228789
2020-09-25,3.2,3.55,3.2,3.49,500700
2020-09-28,3.58,3.5878,3.28,3.34,252340
2020-09-29,3.3,3.38,3.22,3.37,164870
2020-09-30,3.34,3.55,3.295,3.33,220861
2020-10-01,3.4,3.48,3.31,3.43,353716
2020-10-02,3.34,3.51,3.26,3.32,229696
2020-10-05,3.53,3.7,3.35,3.64,320510
2020-10-06,3.7,3.9,3.7,3.88,318148
2020-10-07,4.18,4.41,3.93,4.41,687723
2020-10-08,4.55,5.44,4.55,4.96,1417769
2020-10-09,5.05,5.07,4.585,4.65,589632
2020-10-12,4.61,4.64,4.31,4.4,270299
2020-10-13,4.5,4.75,4.48,4.61,326436
2020-10-14,4.66,4.69,4.35,4.41,144511
2020-10-15,4.32,4.459,4.11,4.3,113857
2020-10-16,4.26,4.4,4.14,4.26,214686
2020-10-19,4.3,4.4,4.27,4.36,120327
2020-10-20,4.4,4.48,4.3,4.4,108856
2020-10-21,4.37,4.4401,4.32,4.35,120775
2020-10-22,4.39,4.44,4.2,4.34,91704
2020-10-23,4.35,4.45,4.24,4.42,95331
2020-10-26,4.45,4.85,4.42,4.58,301699
2020-10-27,4.7,4.701,4.26,4.6,267895
2020-10-28,4.4,4.49,3.81,4.0,266339
2020-10-29,4.07,4.2,3.87,4.05,58157
2020-10-30,3.97,3.97,3.595,3.82,298310
2020-11-02,3.77,4.1342,3.61,4.05,122504
2020-11-03,4.05,4.05,3.8,4.04,135452
2020-11-04,4.16,4.1708,3.82,3.95,141498
2020-11-05,3.95,3.9912,3.5,3.78,155786
2020-11-06,3.73,3.73,3.4,3.44,207817
2020-11-09,3.4,3.4,2.78,2.89,366157
2020-11-10,2.94,3.08,2.76,3.01,252648
2020-11-11,3.0,3.07,2.87,3.05,208513
2020-11-12,3.05,3.13,2.85,2.96,352111
2020-11-13,3.0,3.0,2.7,2.98,287410
2020-11-16,2.98,3.03,2.7502,2.98,266607
2020-11-17,3.0,3.0,2.7,2.82,403789
2020-11-18,2.79,2.8699,2.7,2.8,216955
2020-11-19,2.85,2.85,2.72,2.84,198789
2020-11-20,2.84,2.84,2.45,2.48,972519
2020-11-23,2.45,2.5947,2.45,2.57,262047
2020-11-24,2.6,2.68,2.45,2.54,220308
2020-11-25,2.5,2.54,2.36,2.5,258991
2020-11-27,2.49,2.6197,2.43,2.6,151657
2020-11-30,2.59,2.59,2.41,2.49,304671
2020-12-01,2.55,2.6815,2.43,2.59,418948
2020-12-02,2.6,2.6,2.38,2.42,328244
2020-12-03,2.45,2.45,2.21,2.32,359068
2020-12-04,2.29,2.3,2.17,2.26,366954
2020-12-07,2.26,2.26,2.08,2.12,406650
2020-12-08,2.11,2.1108,2.04,2.06,296561
2020-12-09,2.1,2.12,1.97,2.04,452479
2020-12-10,2.01,2.06,1.94,2.06,443985
2020-12-11,2.1,2.1,2.0,2.05,244133
2020-12-14,2.11,2.11,1.95,1.98,334330
2020-12-15,1.96,1.9759,1.79,1.86,516889
2020-12-16,1.78,1.9561,1.76,1.95,391795
2020-12-17,1.94,2.58,1.87,2.13,1943524
2020-12-18,2.22,2.28,2.12,2.16,358423
2020-12-21,2.22,2.22,2.11,2.19,342981
2020-12-22,2.28,2.71,2.19,2.49,1818303
2020-12-23,2.53,2.74,2.29,2.41,854536
2020-12-24,2.43,2.5398,2.36,2.5,204356
2020-12-28,2.6,2.6,2.2,2.28,406876
2020-12-29,2.34,2.34,2.15,2.25,236914
2020-12-30,2.2,2.25,2.16,2.23,187035
2020-12-31,2.23,2.24,1.99,2.02,532223
2021-01-04,2.4,2.63,2.22,2.58,1467609
2021-01-05,2.63,2.8337,2.6,2.73,1097545
2021-01-06,2.79,2.79,2.4907,2.59,607797
2021-01-07,2.46,2.57,2.42,2.45,414321
2021-01-08,2.46,2.6,2.3,2.57,621695
2021-01-11,2.45,2.779,2.41,2.68,492569
2021-01-12,2.7,2.92,2.7,2.88,438623
2021-01-13,3.1,4.3,3.08,3.34,6606456
2021-01-14,3.23,3.31,3.0,3.23,988794
2021-01-15,3.16,3.3,3.01,3.04,596232
2021-01-19,3.11,3.25,3.0102,3.17,530884
2021-01-20,3.5,5.29,3.42,4.73,19709055
2021-01-21,4.34,4.445,4.0,4.3,3168506
2021-01-22,4.25,4.3,3.96,3.97,1012833
2021-01-25,3.91,3.95,3.654,3.71,919909
2021-01-26,3.81,4.29,3.78,3.96,1219445
2021-01-27,3.95,4.1857,3.3,3.39,1449809
2021-01-28,3.5,3.98,3.45,3.9,771821
2021-01-29,3.84,4.09,3.5501,3.68,826345
2021-02-01,3.73,4.17,3.46,3.82,772690
2021-02-02,4.98,4.99,4.21,4.54,4491320
2021-02-03,4.21,4.5699,4.1925,4.26,1282508
2021-02-04,4.31,4.35,3.84,3.96,948623
2021-02-05,4.1814,4.1814,3.98,4.09,564605
2021-02-08,4.08,4.22,3.9,4.14,1287371
2021-02-09,3.98,4.23,3.96,4.11,819048
2021-02-10,4.19,4.23,3.9,4.05,958646
2021-02-11,4.09,4.1,3.79,3.87,596168
2021-02-12,4.05,4.094,3.86,3.96,512683
2021-02-16,4.04,4.05,3.84,3.91,416139
2021-02-17,3.99,4.02,3.87,4.0,465282
2021-02-18,3.95,3.97,3.68,3.72,501643
2021-02-19,3.81,3.85,3.68,3.74,247140
2021-02-22,3.72,3.72,3.4,3.43,534310
2021-02-23,3.23,3.29,2.75,3.12,651150
2021-02-24,3.05,3.25,3.02,3.13,315930
2021-02-25,3.11,3.13,2.95,2.98,248742
2021-02-26,2.97,3.13,2.81,3.01,520870
2021-03-01,3.13,3.35,3.0301,3.24,713291
2021-03-02,3.25,3.33,3.15,3.19,255244
2021-03-03,3.16,3.22,3.0,3.04,111847
2021-03-04,3.11,3.11,2.73,2.8,205464
2021-03-05,2.76,2.9396,2.61,2.87,236752
2021-03-08,2.87,2.89,2.72,2.76,127918
2021-03-09,2.87,2.94,2.8,2.9,144480
2021-03-10,2.92,3.0,2.86,2.98,238542
2021-03-11,3.0235,3.04,2.87,2.96,387881
2021-03-12,2.91,3.08,2.8975,3.05,393195
2021-03-15,3.12,3.1733,3.0,3.07,121860
2021-03-16,3.09,3.24,3.05,3.24,179696
2021-03-17,3.12,3.23,3.03,3.21,380790
2021-03-18,3.11,3.2,3.04,3.06,80127
2021-03-19,3.06,3.2,3.04,3.05,253946
2021-03-22,3.07,3.14,3.03,3.06,308529
2021-03-23,3.065,3.15,2.8,2.84,543895
2021-03-24,2.85,2.95,2.7,2.73,93748
2021-03-25,2.71,2.7194,2.58,2.69,101875
2021-03-26,2.67,2.74,2.59,2.68,85068
2021-03-29,2.71,2.78,2.6001,2.65,156632
2021-03-30,3.07,3.1228,2.7,2.82,1033825
2021-03-31,2.73,2.81,2.69,2.77,153657
2021-04-01,2.85,2.85,2.69,2.75,82576
2021-04-05,2.8,2.87,2.7,2.86,160281
2021-04-06,2.86,2.95,2.782,2.92,134138
2021-04-07,2.81,2.906,2.77,2.83,168741
2021-04-08,2.88,2.88,2.62,2.66,193719
2021-04-09,2.62,2.74,2.6,2.67,292387
2021-04-12,2.7,3.25,2.55,3.15,5160028
2021-04-13,3.02,3.29,2.7,2.78,2958077
2021-04-14,2.62,2.65,2.53,2.57,445084
2021-04-15,2.57,2.65,2.44,2.54,333642
2021-04-16,2.5,2.57,2.4,2.52,325621
2021-04-19,2.5,2.51,2.34,2.46,336819
2021-04-20,2.47,2.5199,2.31,2.37,210477
2021-04-21,2.38,2.49,2.35,2.47,289191
2021-04-22,2.51,2.59,2.46,2.48,93352
2021-04-23,2.52,2.6,2.52,2.54,71105
2021-04-26,2.605,2.67,2.54,2.67,313220
2021-04-27,2.66,2.77,2.6254,2.69,494431
2021-04-28,2.72,2.82,2.63,2.7,304746
2021-04-29,2.7,2.7,2.57,2.62,63930
2021-04-30,2.57,2.68,2.56,2.61,141810
2021-05-03,2.61,2.711,2.5522,2.63,233533
2021-05-04,2.63,2.63,2.42,2.55,178740
2021-05-05,2.64,2.64,2.484,2.55,120035
2021-05-06,2.52,2.52,2.29,2.37,535773
2021-05-07,2.37,2.45,2.3,2.38,104545
2021-05-10,2.45,2.49,2.35,2.42,137919
2021-05-11,2.34,2.42,2.28,2.36,297538
2021-05-12,2.34,2.37,2.2,2.28,422367
2021-05-13,2.26,2.31,2.05,2.1,252376
2021-05-14,2.22,2.42,2.17,2.31,405569
2021-05-17,2.4,2.4,2.23,2.28,59939
2021-05-18,2.27,2.28,2.21,2.24,71350
2021-05-19,2.23,2.23,2.1,2.15,255649
2021-05-20,2.18,2.3,2.12,2.22,217452
2021-05-21,2.22,2.32,2.18,2.3,325907
2021-05-24,2.29,2.35,2.2501,2.31,161491
2021-05-25,2.35,2.49,2.32,2.4,396170
2021-05-26,2.43,2.55,2.43,2.5,365894
2021-05-27,2.421,2.7,2.32,2.36,971188
2021-05-28,2.37,2.4,2.28,2.35,102435
2021-06-01,2.35,2.44,2.33,2.39,171556
2021-06-02,2.4,2.4196,2.15,2.21,606343
2021-06-03,2.1585,2.33,2.15,2.33,466747
2021-06-04,2.34,2.48,2.2669,2.35,493619
2021-06-07,2.35,2.4799,2.35,2.41,147431
2021-06-08,2.43,2.46,2.3,2.3,165425
2021-06-09,2.32,2.4,2.27,2.31,151925
2021-06-10,2.34,2.46,2.3073,2.41,210593
2021-06-11,2.43,2.49,2.32,2.49,234921
2021-06-14,2.47,2.64,2.41,2.61,305255
2021-06-15,2.62,2.75,2.45,2.56,222491
2021-06-16,2.5,2.65,2.3,2.38,365374
2021-06-17,2.6159,2.84,2.5,2.53,1597034
2021-06-18,2.59,2.59,2.42,2.42,1000869
2021-06-21,2.42,2.52,2.32,2.36,240352
2021-06-22,2.34,2.38,2.24,2.3,171750
2021-06-23,2.48,2.57,2.39,2.41,416456
2021-06-24,2.4,2.83,2.38,2.47,1236977
2021-06-25,2.47,2.52,2.358,2.5,311758
2021-06-28,2.47,2.475,2.27,2.37,381536
2021-06-29,2.41,2.4118,2.3,2.34,198627
2021-06-30,2.31,2.39,2.2899,2.345,331520
2021-07-01,2.38,2.5,2.28,2.35,511127
2021-07-02,2.36,2.36,2.22,2.25,260380
2021-07-06,2.27,2.32,2.2,2.22,324615
2021-07-07,2.21,2.25,2.11,2.25,170100
2021-07-08,2.19,2.3,2.15,2.25,251290
2021-07-09,2.22,2.25,2.1,2.2,146769
2021-07-12,2.23,2.23,2.15,2.17,86642
2021-07-13,2.14,2.1426,2.0,2.02,373149
2021-07-14,2.04,2.1,2.0,2.03,435199
2021-07-15,2.03,2.05,1.9516,1.98,251217
2021-07-16,1.97,2.06,1.89,1.9,409172
2021-07-19,1.85,1.9,1.8001,1.82,197079
2021-07-20,1.8,1.84,1.73,1.84,465879
2021-07-21,1.81,1.85,1.7801,1.82,266863
2021-07-22,1.81,1.84,1.79,1.815,258802
2021-07-23,1.81,2.25,1.76,2.07,3321683
2021-07-26,2.02,2.125,1.9,1.94,748307
2021-07-27,1.98,2.34,1.98,2.09,1634788
2021-07-28,2.06,2.13,2.01,2.01,373153
2021-07-29,2.06,2.1,2.02,2.05,215721
2021-07-30,2.04,2.23,2.0,2.13,1283238
2021-08-02,2.16,2.19,2.08,2.1,388928
2021-08-03,2.15,2.15,2.0116,2.08,285654
2021-08-04,2.04,2.13,2.02,2.08,199614
2021-08-05,2.07,2.0799,2.02,2.04,94986
2021-08-06,2.04,2.04,1.94,1.96,204364
2021-08-09,1.99,2.01,1.9401,2.01,117559
2021-08-10,2.0,2.0,1.94,1.98,158300
2021-08-11,1.96,2.0,1.92,1.94,211350
2021-08-12,1.92,1.92,1.8,1.85,342800
2021-08-13,1.83,1.8882,1.712,1.72,279785
2021-08-16,1.74,1.75,1.66,1.68,305258
2021-08-17,1.75,1.87,1.7,1.74,1780486
2021-08-18,1.71,1.74,1.58,1.62,538988
2021-08-19,1.59,1.64,1.55,1.61,161614
2021-08-20,1.56,1.56,1.51,1.53,163465
2021-08-23,1.5,1.54,1.46,1.52,275371
2021-08-24,1.52,1.58,1.47,1.57,438501
2021-08-25,1.57,1.6,1.55,1.6,144540
2021-08-26,1.62,1.66,1.6033,1.62,122233
2021-08-27,1.59,1.66,1.581,1.64,114582
2021-08-30,1.62,1.65,1.54,1.58,248562
2021-08-31,1.71,1.71,1.63,1.66,308897
2021-09-01,1.6591,1.7,1.63,1.65,76039
2021-09-02,1.85,2.1,1.83,2.0,14120270
2021-09-03,1.97,2.09,1.87,2.08,1808138
2021-09-07,2.01,2.05,1.8762,1.99,585334
2021-09-08,1.91,1.96,1.88,1.93,228938
2021-09-09,1.84,2.01,1.83,1.96,417901
2021-09-10,1.97,1.97,1.8601,1.9,136668
2021-09-13,1.87,1.87,1.7,1.705,324591
2021-09-14,1.76,1.76,1.65,1.66,145757
2021-09-15,1.63,1.8,1.6,1.72,917022
2021-09-16,1.7,1.7,1.64,1.67,106048
2021-09-17,1.67,1.7,1.62,1.7,148573
2021-09-20,1.57,1.6296,1.55,1.62,180734
2021-09-21,1.64,1.64,1.56,1.62,119914
2021-09-22,1.59,1.6,1.5569,1.6,175320
2021-09-23,1.57,1.6,1.56,1.59,126415
2021-09-24,1.58,1.58,1.5,1.51,252003
2021-09-27,1.5,1.59,1.4683,1.57,210196
2021-09-28,1.55,1.5696,1.4508,1.47,295194
2021-09-29,1.46,1.48,1.44,1.45,115056
2021-09-30,1.45,1.47,1.43,1.46,89646
2021-10-01,1.45,1.45,1.41,1.43,75428
2021-10-04,1.41,1.43,1.39,1.41,88847
2021-10-05,1.4,1.4326,1.37,1.41,137925
2021-10-06,1.38,1.45,1.36,1.42,67763
2021-10-07,1.41,1.42,1.38,1.4,58926
2021-10-08,1.39,1.45,1.38,1.4,62363
2021-10-11,1.41,1.469,1.41,1.45,44839
2021-10-12,1.44,1.48,1.42,1.46,60902
2021-10-13,1.46,1.54,1.46,1.53,120923
2021-10-14,1.56,1.57,1.515,1.55,59846
2021-10-15,1.52,1.55,1.48,1.51,89688
2021-10-18,1.51,1.53,1.48,1.53,75854
2021-10-19,1.52,1.5299,1.47,1.47,79357
2021-10-20,1.48,1.6799,1.47,1.66,321067
2021-10-21,1.7,1.7,1.5,1.5,79989
2021-10-22,1.53,1.54,1.45,1.51,147293
2021-10-25,1.51,1.69,1.48,1.65,111256
2021-10-26,1.65,1.68,1.5501,1.62,161748
2021-10-27,1.6,1.69,1.5783,1.65,61445
2021-10-28,1.59,1.63,1.58,1.62,109121
2021-10-29,1.62,1.64,1.54,1.56,71445
2021-11-01,1.62,1.64,1.57,1.63,59864
2021-11-02,1.63,1.63,1.55,1.61,72885
2021-11-03,1.61,1.63,1.6,1.6,77971
2021-11-04,1.62,1.67,1.58,1.61,214680
2021-11-05,1.58,1.6,1.54,1.54,99765
2021-11-08,1.54,1.5501,1.47,1.5,103745
2021-11-09,1.5,1.5,1.41,1.45,163410
2021-11-10,1.45,1.4899,1.42,1.42,77857
2021-11-11,1.41,1.42,1.37,1.38,168514
2021-11-12,1.4,1.41,1.31,1.39,120038
2021-11-15,1.4,1.47,1.39,1.42,154654
2021-11-16,1.45,1.46,1.38,1.38,131549
2021-11-17,1.449,1.449,1.35,1.39,93385
2021-11-18,1.41,1.47,1.4,1.44,214312
2021-11-19,1.42,1.4349,1.35,1.39,94710
2021-11-22,1.42,1.42,1.31,1.35,101817
2021-11-23,1.36,1.3741,1.18,1.26,99249
2021-11-24,1.24,1.31,1.24,1.31,21278
2021-11-26,1.33,1.35,1.241,1.32,42742
2021-11-29,1.34,1.36,1.25,1.25,47234
2021-11-30,1.17,1.26,1.17,1.26,123781
2021-12-01,1.23,1.27,1.2,1.2,82961
2021-12-02,1.25,1.3,1.13,1.16,59933
2021-12-03,1.14,1.22,1.055,1.06,214295
2021-12-06,1.07,1.2,1.03,1.13,120256
2021-12-07,1.067,1.29,1.067,1.22,113404
2021-12-08,1.27,1.3,1.2,1.25,60602
2021-12-09,1.24,1.2999,1.2113,1.22,33822
2021-12-10,1.25,1.25,1.14,1.19,80060
2021-12-13,1.17,1.19,1.085,1.14,225651
2021-12-14,1.11,1.13,0.9621,0.995,298137
2021-12-15,0.995,1.11,0.995,1.1,194520
2021-12-16,1.032,1.09,0.9805,1.05,173874
2021-12-17,1.05,1.09,0.941,0.941,495172
2021-12-20,0.96,0.98,0.85,0.97,180191
2021-12-21,0.9409,0.9879,0.9,0.9495,161328
2021-12-22,0.95,0.998,0.93,0.9525,144040
2021-12-23,0.9416,0.9968,0.9416,0.9616,104788
2021-12-27,0.9279,0.96,0.9,0.92,198973
2021-12-28,0.92,0.945,0.8842,0.8901,118098
2021-12-29,0.91,0.969899,0.895,0.9531,132518
2021-12-30,0.94,0.97,0.9101,0.9601,165055
2021-12-31,0.9601,0.9992,0.92,0.96,290547
2022-01-03,0.9899,1.19,0.92596,1.09,165823
2022-01-04,1.05,1.14,1.02,1.04,81449
2022-01-05,1.15,1.15,1.02,1.03,117621
2022-01-06,1.02,1.11,1.0,1.02,154088
2022-01-07,0.99,1.021,0.98,0.9948,52520
2022-01-10,0.96,1.04,0.89,0.9365,390428
2022-01-11,0.93,0.97,0.8496,0.8843,123341
2022-01-12,0.8742,0.9333,0.86,0.888,56677
2022-01-13,0.875,0.92,0.809901,0.8279,103150
2022-01-14,0.8,0.832,0.78,0.83,118354
2022-01-18,0.85,0.88,0.85,0.8797,162982
2022-01-19,0.86,0.87,0.85,0.8598,76698
2022-01-20,0.85,0.92,0.85,0.8983,90746
2022-01-21,0.9,0.909099,0.8,0.8027,239485
2022-01-24,0.79,0.8979,0.66,0.8246,496916
2022-01-25,0.7736,0.86,0.7736,0.85,63570
2022-01-26,0.8245,0.8502,0.7736,0.7895,96999
2022-01-27,0.8289,0.92,0.7954,0.8499,142021
2022-01-28,0.86,0.889999,0.79,0.8011,88436
2022-01-31,0.8011,0.847,0.7736,0.83,50387
2022-02-01,0.8045,0.872899,0.7736,0.819,42948
2022-02-02,0.7798,0.8366,0.7798,0.8262,56869
2022-02-03,0.81,0.81,0.78,0.7994,56159
2022-02-04,0.8,0.829,0.76,0.7735,88094
2022-02-07,0.8,0.8,0.7,0.759,57896
2022-02-08,0.7202,0.784903,0.72,0.78,74060
2022-02-09,0.744,0.8,0.722,0.7475,176871
2022-02-10,0.73,0.796,0.73,0.79,68048
2022-02-11,0.7755,0.7755,0.7212,0.7399,132511
2022-02-14,0.7,0.7645,0.680001,0.6875,115770
2022-02-15,0.725,0.725,0.672,0.6996,36814
2022-02-16,0.71,0.715051,0.7,0.7099,65920
2022-02-17,0.7102,0.724999,0.71,0.7169,32921
2022-02-18,0.74,0.74,0.65,0.6681,97749
2022-02-22,0.6006,0.7,0.59,0.6632,145595
2022-02-23,0.64,0.6999,0.62,0.6601,97544
2022-02-24,0.54,0.6399,0.5301,0.6201,41369
2022-02-25,0.6205,0.6903,0.6201,0.67,79430
2022-02-28,0.7,0.7,0.63,0.6501,87913
2022-03-01,0.66,0.771,0.66,0.771,295016
2022-03-02,0.7478,0.8223,0.73,0.815,126927
2022-03-03,0.82,0.8924,0.76,0.8683,153034
2022-03-04,0.82,0.99,0.82,0.9167,433979
2022-03-07,0.93,0.94,0.815,0.8151,85570
2022-03-08,0.7101,0.8101,0.7101,0.788,67231
2022-03-09,0.7721,0.788,0.7328,0.7328,75405
2022-03-10,0.95,1.05,0.86,0.9557,8439778
2022-03-11,0.9,1.05,0.89,1.04,734055
2022-03-14,1.01,1.13,0.958,1.05,523208
2022-03-15,1.05,1.09,0.89,0.9746,381074
2022-03-16,0.9629,1.08,0.949,1.02,102629
2022-03-17,1.06,1.11,1.0204,1.08,177509
2022-03-18,1.05,1.16,1.05,1.16,170972
2022-03-21,1.16,1.21,1.16,1.19,167777
2022-03-22,1.19,1.25,1.18,1.23,108480
2022-03-23,1.32,1.38,1.2227,1.25,237834
2022-03-24,1.21,1.212,1.03,1.11,345246
2022-03-25,1.15,1.19,1.13,1.16,179341
2022-03-28,1.15,1.15,1.04,1.07,163512
2022-03-29,1.04,1.08,1.03,1.07,57144
2022-03-30,1.06,1.09,1.04,1.09,57190
2022-03-31,1.04,1.06,1.01,1.05,36043
2022-04-01,1.01,1.07,1.01,1.05,42535
2022-04-04,1.09,1.09,0.97,1.04,86236
2022-04-05,1.05,1.09,1.0,1.05,163831
2022-04-06,1.04,1.04,1.0,1.03,95926
2022-04-07,1.05,1.06,1.0,1.06,74198
2022-04-08,1.036,1.06,1.0,1.0345,65604
2022-04-11,1.02,1.0398,0.978,0.98,289633
2022-04-12,1.0,1.0,0.92,0.97,160089
2022-04-13,0.9886,0.9951,0.9606,0.9701,56734
2022-04-14,0.996,1.0,0.9499,0.9499,84905
2022-04-18,0.9416,0.9499,0.86,0.86,166196
2022-04-19,0.91,0.9863,0.8622,0.94425,99853
2022-04-20,0.97,1.0,0.87,0.87,108770
